,,track_id,artist,artist_id,album,trackName,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,popularity,category_id
The Sound of Pop,77,1gZ7i4qxXkHZb1r6eioaAP,The Pussycat Dolls,6wPhSqRtPu1UhRCDX5yaDJ,PCD,Don't Cha,0.00516,0.877,272080,0.637,2.5e-06,1,0.0959,-3.493,0,0.101,119.988,4,0.569,"['dance pop', 'girl group', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'urban contemporary']",75.0,pop
The Sound of Pop,78,5ZSl6gDoV6bPPxzmLeneV9,Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,Blue,Rise,0.327,0.687,194408,0.785,0.0,1,0.203,-4.65,1,0.0333,106.046,4,0.655,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",81.0,pop
The Sound of Pop,79,4XbQLaWyFkXTwPK33kxWQJ,Tori Kelly,1vSN1fsvrzpbttOYGsliDr,Unbreakable Smile,I Was Made For Loving You,0.355,0.374,188939,0.344,0.0,2,0.0966,-11.94,1,0.0304,106.413,5,0.216,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",75.0,pop
The Sound of Pop,80,2yPoXCs7BSIUrucMdK5PzV,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Good Girl Gone Bad,Umbrella,0.00864,0.583,275987,0.829,0.0,1,0.0426,-4.603,1,0.134,174.028,4,0.575,"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'r&b', 'urban contemporary']",92.0,pop
The Sound of Pop,81,1oHNvJVbFkexQc0BpQp7Y4,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Pink Friday ... Roman Reloaded,Starships,0.135,0.747,210627,0.716,0.0,11,0.251,-2.457,0,0.075,125.008,4,0.751,"['dance pop', 'hip pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'queens hip hop']",92.0,pop
The Sound of Pop,82,3x2YIvkLcxvZQsA5x6xyIR,Charli XCX,25uiPmTg16RbhZWAqwLBy5,SUCKER,Boom Clap,0.154,0.659,169866,0.911,0.000304,4,0.191,-2.28,1,0.0786,91.999,4,0.576,"['art pop', 'candy pop', 'dance pop', 'electropop', 'escape room', 'hyperpop', 'metropopolis', 'pop', 'pop dance', 'post-teen pop', 'uk pop']",77.0,pop
The Sound of Pop,83,60c0p6GGnuwdKcQnmuM2zC,Hannah Montana,7nU4hB040gTmHm45YYMvqc,Hannah Montana Forever,I'll Always Remember You,0.0486,0.418,233333,0.721,0.0,8,0.0984,-2.736,1,0.0383,144.063,4,0.233,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'social media pop']",69.0,pop
The Sound of Pop,84,4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,06HL4z0CvFAxyc27GXpf02,folklore,cardigan,0.537,0.613,239560,0.581,0.000345,0,0.25,-8.588,0,0.0424,130.033,4,0.551,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",95.0,pop
The Sound of Pop,85,4VrWlk8IQxevMvERoX08iC,Sia,5WUlDfRSoLAfcVSX1WnrxN,1000 Forms Of Fear,Chandelier,0.0197,0.399,216120,0.787,6.07e-05,1,0.0685,-2.88,1,0.0499,117.089,5,0.572,"['australian dance', 'australian pop', 'dance pop', 'pop', 'pop dance']",90.0,pop
The Sound of Pop,86,6lsgGYUCYrMBXMe8qY5hwN,Various Artists,0LyfQWJT6nXafLPZqxe9Of,Apero at home,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",0.0173,0.756,264847,0.809,3.69e-06,5,0.66,-3.655,1,0.0541,109.901,4,0.64,[],0.0,pop
The Sound of Pop,87,2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,Native,Counting Stars,0.0654,0.664,257267,0.705,0.0,1,0.118,-4.972,0,0.0382,122.016,4,0.477,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock']",86.0,pop
The Sound of Pop,88,1yOL7ZiXGx5ULeLoktAUAg,MARINA,6CwfuxIqcltXDGjfZsMd9A,Electra Heart,Bubblegum Bitch,0.000219,0.495,154667,0.856,0.0,0,0.103,-5.123,0,0.0311,158.024,4,0.609,"['dance pop', 'electropop', 'metropopolis', 'pop', 'pop dance', 'post-teen pop', 'uk alternative pop']",76.0,pop
The Sound of Pop,89,0TXNKTzawI6VgLoA9UauRp,James TW,0B3N0ZINFWvizfa8bKiz4v,Chapters,When You Love Someone,0.263,0.681,216560,0.453,0.0,7,0.0543,-6.09,1,0.0278,125.772,4,0.348,"['indie cafe pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",75.0,pop
The Sound of Pop,90,5xvUgoVED1F4mBu8FL0HaW,Bridgit Mendler,4VhL8KLjVso4vLfOLVViTb,Hello My Name Is...,Ready or Not,0.00351,0.715,200947,0.872,3.84e-05,2,0.107,-3.835,1,0.0509,93.043,4,0.748,"['dance pop', 'pop', 'post-teen pop', 'social media pop', 'viral pop']",68.0,pop
The Sound of Pop,91,0eqH0ALoDQevq59YcQ53KE,Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,Love Angel Music Baby,Hollaback Girl,0.35,0.926,199853,0.916,6.17e-06,10,0.0234,-2.221,0,0.0929,110.007,4,0.904,"['dance pop', 'europop', 'hip pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop', 'urban contemporary']",78.0,pop
The Sound of Pop,92,4nVBt6MZDDP6tRVdQTgxJg,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,Midnight Memories (Deluxe),Story of My Life,0.225,0.6,245493,0.663,0.0,3,0.119,-5.802,1,0.0477,121.07,4,0.286,"['boy band', 'pop', 'post-teen pop', 'talent show']",91.0,pop
The Sound of Pop,93,3dNjUFt6EFU4Gq6Q5vfJqf,Hayley Kiyoko,3LjhVl7GzYsza1biQjTpaN,This Side of Paradise - EP,Girls Like Girls,0.0109,0.611,229656,0.701,9.83e-06,6,0.0994,-5.235,1,0.0248,142.027,4,0.604,"['dance pop', 'electropop', 'indie pop', 'indie poptimism', 'pop', 'pop dance', 'post-teen pop']",68.0,pop
The Sound of Pop,94,2kJwzbxV2ppxnQoYw4GLBZ,JP Saxe,66W9LaWS0DPdL7Sz8iYGYe,If the World Was Ending (feat. Julia Michaels),If the World Was Ending - feat. Julia Michaels,0.866,0.464,208687,0.473,0.0,1,0.109,-10.086,1,0.129,75.801,4,0.604,"['canadian contemporary r&b', 'indie cafe pop', 'pop']",79.0,pop
The Sound of Pop,95,5A3fPy30SN2wuzrahpcxvV,Andy Grammer,2oX42qP5ineK3hrhBECLmj,Naive,"Don't Give Up On Me - (From ""Five Feet Apart"")",0.0875,0.641,196188,0.537,9.05e-06,0,0.115,-5.452,0,0.0282,112.864,4,0.0681,"['dance pop', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",78.0,pop
The Sound of Pop,96,33KJ2xFYONOlIYDBg6wPx8,HRVY,28y6CyJNkGNjJQKrlx4AmN,Talk To Ya - EP,Personal,0.114,0.755,198040,0.536,0.0,8,0.0282,-5.605,1,0.12,138.969,4,0.882,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'social media pop']",75.0,pop
The Sound of Pop,97,4CxFN5zON70B3VOPBYbd6P,Jeremy Zucker,3gIRvgZssIb9aiirIg0nI3,brent,you were good to me,0.913,0.561,219147,0.0848,2.62e-05,2,0.112,-15.099,1,0.0404,102.128,4,0.206,"['electropop', 'pop']",82.0,pop
The Sound of Pop,98,5vtyFzfLkCSJvXEZFjQAa1,Chelsea Cutler,5JMLG56F1X5mFmWNmS0iAp,Your Shirt,Your Shirt,0.185,0.426,232759,0.476,0.0,2,0.327,-6.64,1,0.0741,179.793,4,0.169,"['electropop', 'indie pop', 'indie poptimism', 'pop', 'tropical house']",78.0,pop
The Sound of Pop,99,1mKXFLRA179hdOWQBwUk9e,P!nk,1KCSPY1glIKqW2TotWuXOR,The Truth About Love,Just Give Me a Reason (feat. Nate Ruess),0.346,0.778,242733,0.547,0.000302,2,0.132,-7.273,1,0.0489,95.002,4,0.441,"['dance pop', 'pop', 'post-teen pop']",85.0,pop
The Sound of Pop,100,5yDL13y5giogKs2fSNf7sj,The Wanted,2NhdGz9EDv2FeUw6udu2g1,Battleground (Deluxe Edition),Glad You Came,0.0319,0.722,197936,0.851,0.0,7,0.108,-3.873,0,0.0639,126.885,4,0.452,"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",69.0,pop
The Sound of Pop,101,69vToJ9BMbbLlFZo7k7A7B,Calum Scott,6ydoSd3N2mwgwBHtF6K7eX,Only Human (Deluxe),You Are The Reason,0.918,0.331,204326,0.235,0.0,10,0.137,-7.7,1,0.0299,171.232,3,0.218,"['neo mellow', 'pop', 'viral pop']",78.0,pop
The Sound of Pop,102,5xEM5hIgJ1jjgcEBfpkt2F,Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,Let Go,Complicated,0.0572,0.585,244507,0.776,7.74e-06,5,0.3,-5.898,1,0.0459,77.987,4,0.427,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",80.0,pop
The Sound of Pop,103,6UelLqGlWMcVH1E5c4H7lY,Harry Styles,6KImCVD70vtIoJWnq6nGn3,Fine Line,Watermelon Sugar,0.122,0.548,174000,0.816,0.0,0,0.335,-4.209,1,0.0465,95.39,4,0.557,"['pop', 'post-teen pop']",92.0,pop
The Sound of Pop,104,59qrUpoplZxbIZxk6X0Bm3,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,Take You Dancing,Take You Dancing,0.0332,0.789,190306,0.711,0.0,2,0.0876,-4.248,1,0.041,112.985,4,0.753,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",90.0,pop
The Sound of Pop,105,4agLM5EfiWR2AKMq7gFwcM,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,Pa Ti + Lonely,Pa Ti,0.286,0.86,230027,0.762,0.000148,9,0.0697,-2.343,0,0.0447,139.992,4,0.763,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'urban contemporary']",81.0,pop
The Sound of Pop,106,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Memories...Do Not Open,Something Just Like This,0.0498,0.617,247160,0.635,1.44e-05,11,0.164,-6.769,0,0.0317,103.019,4,0.446,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",86.0,pop
The Sound of Pop,107,5qrSlOut2rNAWv3ubArkNy,Dean Lewis,3QSQFmccmX81fWCUSPTS7y,A Place We Knew,Be Alright,0.705,0.551,196493,0.537,0.0,11,0.0802,-7.595,1,0.034,126.421,4,0.493,"['australian pop', 'pop']",80.0,pop
The Sound of Pop,108,31k41EAntOsjbRBcAASfiL,Kim Petras,3Xt3RrJMFv5SZkCfUE8C1J,Malibu,Malibu,0.0249,0.629,191809,0.828,0.000221,2,0.206,-4.766,1,0.173,120.018,4,0.512,"['art pop', 'dance pop', 'electropop', 'escape room', 'indie poptimism', 'pop', 'pop dance', 'post-teen pop', 'transpop']",75.0,pop
The Sound of Pop,109,7m97u5zpSWqkDjN4uwY2LP,Greyson Chance,0Qnx1MPnHYt3jJCYrRFVwX,portraits,shut up,0.296,0.821,170364,0.448,3.26e-06,9,0.0683,-4.33,1,0.0468,105.006,4,0.45,"['dance pop', 'electropop', 'indie cafe pop', 'pop', 'post-teen pop', 'viral pop']",64.0,pop
The Sound of Pop,110,7wMq5n8mYSKlQIGECKUgTX,The Script,3AQRLZ9PuTAozP28Skbq8V,#3 Deluxe Version,Hall of Fame (feat. will.i.am),0.0653,0.421,202533,0.873,0.0,10,0.123,-4.343,1,0.0565,84.803,4,0.63,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",79.0,pop
The Sound of Pop,111,0CZ8lquoTX2Dkg7Ak2inwA,King Princess,6beUvFUlKliUYJdLOXNj9C,1950,1950,0.648,0.6,225133,0.535,4.7e-06,4,0.162,-7.043,1,0.107,71.912,4,0.269,"['dance pop', 'electropop', 'indie pop', 'nyc pop', 'pop', 'pop dance']",72.0,pop
The Sound of Pop,112,13HVjjWUZFaWilh2QUJKsP,James Bay,4EzkuveR9pLvDVFNx6foYD,Chaos And The Calm,Let It Go,0.818,0.546,260533,0.311,1.65e-05,1,0.107,-10.396,1,0.0288,147.464,4,0.246,"['modern rock', 'neo mellow', 'pop', 'pop rock']",79.0,pop
The Sound of Pop,113,1HwpWwa6bnqqRhK8agG4RS,Jesse McCartney,2Hjj68yyUPiC0HKEOigcEp,Beautiful Soul,Beautiful Soul,0.0759,0.66,214227,0.666,0.0,9,0.0268,-4.342,1,0.0472,89.975,4,0.933,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'urban contemporary', 'viral pop']",68.0,pop
The Sound of Pop,114,4kflIGfjdZJW4ot2ioixTB,Adele,4dpARuHxo51G3z768sgnrY,21,Someone Like You,0.892,0.559,285040,0.33,0.0,9,0.0975,-8.251,1,0.0285,135.109,4,0.285,"['british soul', 'pop', 'pop soul', 'uk pop']",86.0,pop
The Sound of Pop,115,5uAjkMQHsJNFl7oRQRjzh7,Carlie Hanson,3mPc8WGusz2XF3Tvs3AKCR,DestroyDestroyDestroyDestroy,Side Effects,0.0998,0.568,188664,0.73,0.0,4,0.24,-5.343,1,0.179,185.956,4,0.369,"['dance pop', 'electropop', 'indie cafe pop', 'indie electropop', 'indie poptimism', 'pop', 'post-teen pop', 'social media pop']",61.0,pop
The Sound of Pop,116,6I9VzXrHxO9rA9A5euc8Ak,Britney Spears,26dSoYclwsYLMAKD3tpOr4,In The Zone,Toxic,0.0249,0.774,198800,0.838,0.025,5,0.242,-3.914,0,0.114,143.04,4,0.924,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",83.0,pop
The Sound of Pop,117,0zbzrhfVS9S2TszW3wLQZ7,JP Cooper,4kYGAK2zu9EAomwj3hXkXy,Raised Under Grey Skies (Deluxe),September Song,0.054,0.614,220291,0.615,0.0,0,0.0921,-6.7,0,0.0444,95.941,4,0.374,"['neo mellow', 'pop', 'pop dance', 'pop rock', 'tropical house', 'uk pop']",76.0,pop
The Sound of Pop,118,7vRriwrloYVaoAe3a9wJHe,gnash,3iri9nBFs9e4wN7PLIetAw,us,"i hate u, i love u (feat. olivia o'brien)",0.687,0.492,251034,0.275,0.0,6,0.101,-13.4,0,0.3,92.6,4,0.18,"['electropop', 'indie cafe pop', 'pop']",75.0,pop
The Sound of Pop,119,7ju97lgwC2rKQ6wwsf9no9,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,Chromatica,Rain On Me (with Ariana Grande),0.021,0.672,182200,0.855,0.0,9,0.323,-3.764,1,0.0397,123.056,4,0.646,"['dance pop', 'pop', 'pop dance']",91.0,pop
The Sound of Pop,120,7FGq80cy8juXBCD2nrqdWU,benny blanco,5CiGnKThu5ctn9pBxv7DGa,FRIENDS KEEP SECRETS,Eastside (with Halsey & Khalid),0.549,0.632,170770,0.686,0.0,6,0.2,-7.665,0,0.243,89.949,4,0.329,"['electropop', 'pop', 'pop rap']",86.0,pop
The Sound of Pop,121,1Ia95g66IhlAJ3qVI4qI8W,SHY Martin,7eCmccnRwPmRnWPw61x6jM,Slow,Slow,0.815,0.636,163547,0.243,0.0,2,0.111,-9.509,1,0.04,142.016,4,0.239,"['australian pop', 'electropop', 'indie cafe pop', 'pop', 'swedish electropop', 'tropical house']",71.0,pop
The Sound of Pop,122,4RL77hMWUq35NYnPLXBpih,Birdy,2WX2uTcsvV5OnS0inACecP,Birdy,Skinny Love,0.952,0.379,201080,0.29,0.00106,4,0.118,-8.485,1,0.051,166.467,4,0.169,"['indie cafe pop', 'pop']",77.0,pop
The Sound of Pop,123,32OlwWuMpZ6b0aN2RZOeMS,Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,Uptown Special,Uptown Funk (feat. Bruno Mars),0.00801,0.856,269667,0.609,8.15e-05,0,0.0344,-7.223,1,0.0824,114.988,4,0.928,"['dance pop', 'pop', 'pop dance']",79.0,pop
The Sound of Pop,124,3tUswSlgNBpJrzQZwiGHWY,John K,73eAAfRkS2Vi4hx68oTJJE,love + everything else,if we never met,0.171,0.958,145316,0.376,0.0,8,0.13,-7.063,1,0.0523,107.964,4,0.331,"['electropop', 'pop', 'post-teen pop']",71.0,pop
The Sound of Pop,125,1NDxZ7cFAo481dtYWdrUnR,Maggie Lindemann,0uGk2czvcpWQA383Im6ajf,Pretty Girl (Cheat Codes X CADE Remix),Pretty Girl - Cheat Codes X CADE Remix,0.15,0.703,193613,0.868,0.132,7,0.104,-4.661,0,0.0291,121.03,4,0.733,"['dance pop', 'indie cafe pop', 'pop', 'post-teen pop', 'social media pop']",73.0,pop
The Sound of Pop,126,3n5te2xbUAPjzAnhLgA42z,FINNEAS,37M5pPGs6V1fchFJSgCguX,Blood Harmony (Deluxe),Let's Fall in Love for the Night,0.802,0.737,190348,0.408,0.0,5,0.171,-7.941,1,0.104,127.918,4,0.374,"['electropop', 'indie pop', 'la indie', 'pop']",77.0,pop
The Sound of Pop,127,3BjJMiJqjWSNkokmrCcTDJ,Gabrielle Aplin,3w6zswp5THsSKYLICUbDTZ,Dear Happy,Losing Me,0.175,0.656,181787,0.405,0.0,7,0.0958,-8.34,1,0.0507,133.885,4,0.243,"['acoustic pop', 'electropop', 'indie cafe pop', 'indiecoustica', 'neo mellow', 'neo-singer-songwriter', 'pop', 'pop rock', 'uk pop', 'viral pop']",70.0,pop
The Sound of Pop,128,0g21KZ1XJuhwexWPLpuEt1,bülow,5vBrKGOjN10BMwB0cJADj4,Damaged Vol. 2,You & Jennifer,0.52,0.752,159453,0.698,0.0,11,0.211,-6.53,1,0.306,132.058,4,0.347,"['dance pop', 'electropop', 'indie electropop', 'indie poptimism', 'indietronica', 'pop', 'post-teen pop', 'social media pop']",67.0,pop
The Sound of Pop,129,3AtVQOM4g0dB9DZhvwQdkA,Allie X,0wnYgCeP013HkKoOyC5V32,COLLXTION I,BITCH,0.00832,0.607,207307,0.653,0.693,8,0.107,-5.352,1,0.0278,85.017,4,0.074,"['art pop', 'canadian electropop', 'canadian pop', 'dance pop', 'electropop', 'escape room', 'indie electropop', 'indie poptimism', 'metropopolis', 'pop', 'pop dance', 'post-teen pop', 'vapor soul']",65.0,pop
The Sound of Pop,130,0DmAvNCAK08oCi7miSZUIY,Sigala,1IueXOQyABrMOprrzwQJWN,Lasting Lover,Lasting Lover,0.197,0.676,218359,0.786,0.0,1,0.0943,-4.529,1,0.0478,125.983,4,0.483,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",80.0,pop
The Sound of Pop,131,4vsAUbPb6q9FpC4AGBFdVh,Loote,00TKPo9MxwZ0j4ooveIxWZ,lost,tomorrow tonight,0.134,0.32,202600,0.5,0.0,3,0.108,-7.979,1,0.0994,91.361,4,0.142,"['dance pop', 'electropop', 'indie poptimism', 'nyc pop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house', 'uk pop']",69.0,pop
The Sound of Pop,132,7yNX3ZFBWZoR52pbeU4Mcl,Kiiara,4u5smJBskI6Adzv08PuiUP,lil kiiwi,Gold,0.615,0.6,225882,0.412,0.0026,5,0.134,-9.343,0,0.344,113.05,5,0.408,"['dance pop', 'electropop', 'indie poptimism', 'pop', 'pop dance', 'post-teen pop']",70.0,pop
The Sound of Pop,133,7CH8J4ulT49UfZwSDSkSZA,Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,i miss u (with Au/Ra),i miss u (with Au/Ra),0.0387,0.668,172143,0.726,0.0,9,0.134,-7.512,1,0.0468,124.075,4,0.453,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance']",78.0,pop
The Sound of Pop,134,2CvOqDpQIMw69cCzWqr5yr,Beyoncé,6vWDO969PvNqNYHIOW5v0m,I AM...SASHA FIERCE - Platinum Edition,Halo,0.273,0.422,261160,0.712,0.0,11,0.051,-5.907,0,0.1,78.454,4,0.471,"['dance pop', 'pop', 'r&b']",89.0,pop
The Sound of Pop,135,4Yxc55NX3tAXC2mHRAhtcW,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,"All I Want (From ""High School Musical: The Musical: The Series"")","All I Want - From ""High School Musical: The Musical: The Series""",0.0902,0.376,177323,0.43,0.0,0,0.0912,-6.585,0,0.0328,77.599,3,0.129,"['pop', 'post-teen pop', 'social media pop']",72.0,pop
The Sound of Pop,136,7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Doo-Wops & Hooligans,Just the Way You Are,0.0151,0.637,220733,0.843,0.0,5,0.0876,-5.413,1,0.0432,109.012,4,0.434,"['dance pop', 'pop']",90.0,pop
The Sound of Pop,137,1lkvpmrCaXK8QtliFDcHBO,Colbie Caillat,6aZyMrc4doVtZyKNilOmwu,Coco,Bubbly,0.594,0.688,196227,0.477,0.0,9,0.115,-6.684,1,0.036,127.866,4,0.257,"['acoustic pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",75.0,pop
The Sound of Pop,138,6zeeWid2sgw4lap2jV61PZ,Khalid,6LuN9FCkKOj5PcnpouEgny,Suncity,Better,0.0765,0.596,229320,0.552,0.334,0,0.104,-10.278,0,0.097,97.949,4,0.112,"['alternative r&b', 'pop']",93.0,pop
The Sound of Pop,139,4cZ3UsiKd1kUQIaq4BFIj2,Jack & Jack,1INuLZXjjVbcJRyWvD1iSq,A Good Friend Is Nice,No One Compares To You,0.127,0.7,182920,0.748,0.0,1,0.0941,-6.044,1,0.0434,111.939,4,0.631,"['dance pop', 'pop', 'post-teen pop', 'social media pop', 'teen pop']",69.0,pop
The Sound of Pop,140,5TI9vxJAI5K069uic9AmTq,Ella Henderson,7nDsS0l5ZAzMedVRKPP8F1,Chapter One,Ghost,0.0457,0.68,213213,0.84,8.38e-06,9,0.143,-3.823,1,0.0415,104.985,4,0.468,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'talent show', 'tropical house', 'uk pop']",74.0,pop
The Sound of Pop,141,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,÷ (Deluxe),Perfect,0.163,0.599,263400,0.448,0.0,8,0.106,-6.312,1,0.0232,95.05,3,0.168,"['pop', 'uk pop']",93.0,pop
The Sound of Pop,142,6ZRuF2n1CQxyxxAAWsKJOy,Kehlani,0cGUm45nv7Z6M6qdXYQGTX,While We Wait,Nights Like This (feat. Ty Dolla $ign),0.367,0.61,201788,0.725,0.0,8,0.154,-5.131,1,0.15,146.163,4,0.291,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",83.0,pop
The Sound of Pop,143,2iJuuzV8P9Yz0VSurttIV5,will.i.am,085pc2PYOi8bGKj0PNjekA,#willpower,Scream & Shout,0.019,0.772,283400,0.685,8.96e-05,5,0.131,-6.849,1,0.0696,130.033,4,0.501,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",77.0,pop
The Sound of Pop,144,1almCHdsfikRPfVB9VrEdT,Alex & Sierra,58MLl9nC29IXbE4nEtuoP2,It's About Us,Little Do You Know,0.746,0.5,185200,0.292,0.0,0,0.188,-8.554,1,0.0323,145.879,4,0.37,"['indie cafe pop', 'neo mellow', 'pop', 'post-teen pop', 'viral pop']",70.0,pop
The Sound of Pop,145,2gam98EZKrF9XuOkU13ApN,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Loose (International Version),Promiscuous,0.0569,0.808,242293,0.97,6.13e-05,10,0.154,-6.098,0,0.0506,114.328,4,0.868,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop dance', 'pop rap']",78.0,pop
The Sound of Pop,146,7ksYNhalX8IWKku513n8QG,Maisie Peters,2RVvqRBon9NgaGXKfywDSs,Maybe Don't (feat. JP Saxe),Maybe Don't (feat. JP Saxe),0.386,0.713,174600,0.639,0.0,7,0.177,-5.231,1,0.243,166.732,4,0.625,"['indie cafe pop', 'pop', 'uk pop', 'viral pop']",69.0,pop
The Sound of Pop,147,410smJMzhna1ADC2ldqVHu,Hey Violet,4JNfz6aO9ZFz0gp5GY88am,From The Outside,Hoodie,0.0126,0.688,219183,0.699,6.16e-06,11,0.391,-5.0,1,0.0445,94.935,4,0.385,"['dance pop', 'electropop', 'indie poptimism', 'modern rock', 'pixie', 'pop', 'post-teen pop', 'social media pop']",63.0,pop
The Sound of Pop,148,4vVTI94F9uJ8lHNDWKv0i2,Sean Kingston,6S0dmVVn4udvppDhZIWxCr,Eenie Meenie,Eenie Meenie,0.0543,0.72,201947,0.607,0.0,1,0.113,-4.168,1,0.0322,121.223,4,0.828,"['dance pop', 'miami hip hop', 'pop', 'pop dance', 'post-teen pop', 'urban contemporary']",76.0,pop
The Sound of Pop,149,5zCunX8URvLoBHlg1Fnjv6,Sleeping At Last,0MeLMJJcouYXCymQSHPn8g,"Covers, Vol. 2",Already Gone,0.954,0.418,243007,0.248,4.21e-06,3,0.108,-9.997,1,0.0451,130.953,4,0.298,"['ambient worship', 'chamber pop', 'dreamo', 'pop']",77.0,pop
The Sound of Pop,150,35Dh5MnCUPLN3XyAVtQff3,Chloe x Halle,0AsThoR4KZSVktALiNcQwW,Ungodly Hour,Do It,0.0932,0.725,176787,0.668,2.33e-06,5,0.112,-7.286,0,0.055,82.966,4,0.566,"['alternative r&b', 'dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'r&b']",72.0,pop
The Sound of Pop,151,7ef4DlsgrMEH11cDZd32M6,Calvin Harris,7CajNmpbOovFoOoasH2HaY,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),0.037,0.791,214847,0.862,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.592,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",88.0,pop
The Sound of Pop,152,7wZUrN8oemZfsEd1CGkbXE,Leona Lewis,5lKZWd6HiSCLfnDGrq9RAm,Spirit,Bleeding Love,0.188,0.638,262467,0.656,0.0,5,0.146,-5.886,1,0.0357,104.036,4,0.225,"['british soul', 'dance pop', 'europop', 'pop', 'pop dance', 'post-teen pop', 'talent show']",75.0,pop
The Sound of Pop,153,0CAfXk7DXMnon4gLudAp7J,Flo Rida,0jnsk9HBra6NMjO2oANoPY,Mail on Sunday,Low (feat. T-Pain),0.0928,0.918,231400,0.609,0.0,10,0.139,-5.64,0,0.0791,128.008,4,0.304,"['dance pop', 'miami hip hop', 'pop', 'pop dance', 'pop rap']",82.0,pop
The Sound of Pop,154,2uGF4SXl3xel4YaGgVuvHO,RAYE,5KKpBU5eC2tJDzf0wmlRp2,Euphoric Sad Songs,Natalie Don't,0.191,0.806,195880,0.521,0.0,9,0.171,-4.905,0,0.0461,124.017,4,0.885,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk contemporary r&b', 'uk pop']",78.0,pop
The Sound of Pop,155,54Yappwod1fELR5zb2gDBn,Marc E. Bassy,3tQx1LPXbsYjE9VwN1Peaa,Groovy People,Morning,0.563,0.462,206080,0.438,0.0,10,0.181,-8.227,1,0.0953,107.364,3,0.342,"['pop', 'pop rap', 'post-teen pop', 'rap']",73.0,pop
The Sound of Pop,156,4aR9bPMAOFySBuQSbVWF3d,Lily Allen,13saZpZnCDWOI9D4IJhp1f,"Alright, Still",Smile,0.00143,0.632,196893,0.639,0.0,5,0.221,-5.938,1,0.0259,95.506,4,0.733,"['dance pop', 'pop', 'pop dance']",74.0,pop
